target_accuracy,target_precision,target_recall,target_f1_score,target_fpr,target_fnr,target_auc,surrogate_accuracy,surrogate_precision,surrogate_recall,surrogate_f1_score,surrogate_fpr,surrogate_fnr,surrogate_auc,fidelity,kl_divergence,l2_distance,cosine_similarity,embedding_cosine_similarity,embedding_l2_distance,embedding_l1_distance,embedding_correlation,accuracy_gap,fpr_gap,fnr_gap,dataset,attack_type,surrogate_architecture,recovery_from,timestamp,target_model_architecture,split_type,epochs,hidden_dim,final_train_acc,final_val_acc,final_test_acc,source_file,experiment_type
0.7730496453900709,0.7862310676174968,0.7730496453900709,0.7741780743307769,0.0485649206143696,0.226950354609929,0.9521793063362116,0.1252955082742316,0.015698964393698,0.1252955082742316,0.0279019409182112,0.1252955082742316,0.8747044917257684,0.5603423083172162,0.1040189117193222,0.4723784327507019,0.4029854238033294,0.729895293712616,0.8828070163726807,2.3215479850769043,27.92835235595703,0.0148956337052592,0.6477541371158393,0.076730587659862,0.6477541371158393,citeseer,basic,gat,embedding,2025-06-17T11:47:19.225888,gat,non-overlapped,20,256,0.1637115776538849,0.151300236582756,0.1252955049276352,Model_Stealing_Evaluation_idgl_gat_citeseer.csv,basic
0.7730496453900709,0.7862310676174968,0.7730496453900709,0.7741780743307769,0.0485649206143696,0.226950354609929,0.9521793063362116,0.1300236406619385,0.0544585788084606,0.1300236406619385,0.057061785298678,0.1287715411047542,0.8699763593380615,0.4112541069046638,0.1205673739314079,0.4735706150531769,0.4029549658298492,0.7293985486030579,0.8897711634635925,2.02410626411438,24.25910758972168,0.0917428575806825,0.6430260047281324,0.0802066204903846,0.6430260047281324,citeseer,basic,gat,embedding,2025-06-17T11:44:35.837491,gat,non-overlapped,20,256,0.1548463404178619,0.1323877125978469,0.130023643374443,Model_Stealing_Evaluation_original_gat_citeseer.csv,basic
